"","Year","Route","Stop","Species","Freq","Pres","Yr.q"
"16245","2001","500791","5","crucifer",0,"0",-5
"16246","2001","500791","6","crucifer",1,"1",-5
"16247","2001","500791","7","crucifer",0,"0",-5
"16248","2001","500791","8","crucifer",1,"1",-5
"16249","2001","500791","9","crucifer",0,"0",-5
"16250","2001","500791","10","crucifer",0,"0",-5
"16251","2001","500993","1","crucifer",1,"1",-5
"16252","2001","500993","2","crucifer",1,"1",-5
"16253","2001","500993","3","crucifer",2,"1",-5
"16254","2001","500993","4","crucifer",2,"1",-5
"16255","2001","500993","5","crucifer",1,"1",-5
"16256","2001","500993","6","crucifer",1,"1",-5
"16257","2001","500993","7","crucifer",2,"1",-5
"16258","2001","500993","8","crucifer",2,"1",-5
"16259","2001","500993","9","crucifer",1,"1",-5
"16260","2001","500993","10","crucifer",1,"1",-5
"16261","2001","501024","1","crucifer",1,"1",-5
"16262","2001","501024","2","crucifer",1,"1",-5
"16263","2001","501024","3","crucifer",1,"1",-5
"16264","2001","501024","4","crucifer",1,"1",-5
"16265","2001","501024","5","crucifer",1,"1",-5
"16266","2001","501024","6","crucifer",1,"1",-5
"16267","2001","501024","7","crucifer",1,"1",-5
"16268","2001","501024","8","crucifer",1,"1",-5
"16269","2001","501024","9","crucifer",1,"1",-5
"16270","2001","501024","10","crucifer",1,"1",-5
"16271","2002","500114","1","crucifer",0,"0",-4
"16272","2002","500114","2","crucifer",1,"1",-4
"16273","2002","500114","3","crucifer",0,"0",-4
"16274","2002","500114","4","crucifer",0,"0",-4
"16275","2002","500114","5","crucifer",0,"0",-4
"16276","2002","500114","6","crucifer",1,"1",-4
"16277","2002","500114","7","crucifer",1,"1",-4
"16278","2002","500114","8","crucifer",0,"0",-4
"16279","2002","500114","9","crucifer",0,"0",-4
"16280","2002","500114","10","crucifer",0,"0",-4
"16281","2002","500118","1","crucifer",2,"1",-4
"16282","2002","500118","2","crucifer",2,"1",-4
"16283","2002","500118","3","crucifer",2,"1",-4
"16284","2002","500118","4","crucifer",2,"1",-4
"16285","2002","500118","5","crucifer",2,"1",-4
"16286","2002","500118","6","crucifer",2,"1",-4
"16287","2002","500118","7","crucifer",2,"1",-4
"16288","2002","500118","8","crucifer",2,"1",-4
"16289","2002","500118","9","crucifer",1,"1",-4
"16290","2002","500118","10","crucifer",2,"1",-4
"16291","2002","500122","1","crucifer",2,"1",-4
"16292","2002","500122","2","crucifer",2,"1",-4
"16293","2002","500122","3","crucifer",2,"1",-4
"16294","2002","500122","4","crucifer",1,"1",-4
"16295","2002","500122","5","crucifer",1,"1",-4
"16296","2002","500122","6","crucifer",1,"1",-4
"16297","2002","500122","7","crucifer",2,"1",-4
"16298","2002","500122","8","crucifer",1,"1",-4
"16299","2002","500122","9","crucifer",1,"1",-4
"16300","2002","500122","10","crucifer",1,"1",-4
"16301","2002","500123","1","crucifer",1,"1",-4
"16302","2002","500123","2","crucifer",1,"1",-4
"16303","2002","500123","3","crucifer",2,"1",-4
"16304","2002","500123","4","crucifer",1,"1",-4
"16305","2002","500123","5","crucifer",1,"1",-4
"16306","2002","500123","6","crucifer",2,"1",-4
"16307","2002","500123","7","crucifer",2,"1",-4
"16308","2002","500123","8","crucifer",1,"1",-4
"16309","2002","500123","9","crucifer",2,"1",-4
"16310","2002","500123","10","crucifer",1,"1",-4
"16311","2002","500128","1","crucifer",0,"0",-4
"16312","2002","500128","2","crucifer",0,"0",-4
"16313","2002","500128","3","crucifer",0,"0",-4
"16314","2002","500128","4","crucifer",0,"0",-4
"16315","2002","500128","5","crucifer",0,"0",-4
"16316","2002","500128","6","crucifer",0,"0",-4
"16317","2002","500128","7","crucifer",0,"0",-4
"16318","2002","500128","8","crucifer",0,"0",-4
"16319","2002","500128","9","crucifer",0,"0",-4
"16320","2002","500128","10","crucifer",0,"0",-4
"16321","2002","500129","1","crucifer",2,"1",-4
"16322","2002","500129","2","crucifer",1,"1",-4
"16323","2002","500129","3","crucifer",1,"1",-4
"16324","2002","500129","4","crucifer",1,"1",-4
"16325","2002","500129","5","crucifer",1,"1",-4
"16326","2002","500129","6","crucifer",1,"1",-4
"16327","2002","500129","7","crucifer",1,"1",-4
"16328","2002","500129","8","crucifer",0,"0",-4
"16329","2002","500129","9","crucifer",0,"0",-4
"16330","2002","500129","10","crucifer",0,"0",-4
"16331","2002","500173","1","crucifer",1,"1",-4
"16332","2002","500173","2","crucifer",1,"1",-4
"16333","2002","500173","3","crucifer",1,"1",-4
"16334","2002","500173","4","crucifer",1,"1",-4
"16335","2002","500173","5","crucifer",1,"1",-4
"16336","2002","500173","6","crucifer",1,"1",-4
"16337","2002","500173","7","crucifer",1,"1",-4
"16338","2002","500173","8","crucifer",0,"0",-4
"16339","2002","500173","9","crucifer",1,"1",-4
"16340","2002","500173","10","crucifer",1,"1",-4
"16341","2002","500191","1","crucifer",2,"1",-4
"16342","2002","500191","2","crucifer",1,"1",-4
"16343","2002","500191","3","crucifer",1,"1",-4
"16344","2002","500191","4","crucifer",1,"1",-4
"16345","2002","500191","5","crucifer",0,"0",-4
"16346","2002","500191","6","crucifer",1,"1",-4
"16347","2002","500191","7","crucifer",0,"0",-4
"16348","2002","500191","8","crucifer",0,"0",-4
"16349","2002","500191","9","crucifer",2,"1",-4
"16350","2002","500191","10","crucifer",1,"1",-4
"16351","2002","500194","1","crucifer",0,"0",-4
"16352","2002","500194","2","crucifer",1,"1",-4
"16353","2002","500194","3","crucifer",2,"1",-4
"16354","2002","500194","4","crucifer",2,"1",-4
"16355","2002","500194","5","crucifer",1,"1",-4
"16356","2002","500194","6","crucifer",2,"1",-4
"16357","2002","500194","7","crucifer",1,"1",-4
"16358","2002","500194","8","crucifer",2,"1",-4
"16359","2002","500194","9","crucifer",2,"1",-4
"16360","2002","500194","10","crucifer",2,"1",-4
"16361","2002","500195","1","crucifer",2,"1",-4
"16362","2002","500195","2","crucifer",1,"1",-4
"16363","2002","500195","3","crucifer",1,"1",-4
"16364","2002","500195","4","crucifer",1,"1",-4
"16365","2002","500195","5","crucifer",1,"1",-4
"16366","2002","500195","6","crucifer",1,"1",-4
"16367","2002","500195","7","crucifer",1,"1",-4
"16368","2002","500195","8","crucifer",1,"1",-4
"16369","2002","500195","9","crucifer",2,"1",-4
"16370","2002","500195","10","crucifer",0,"0",-4
"16371","2002","500197","1","crucifer",1,"1",-4
"16372","2002","500197","2","crucifer",2,"1",-4
"16373","2002","500197","3","crucifer",2,"1",-4
"16374","2002","500197","4","crucifer",2,"1",-4
"16375","2002","500197","5","crucifer",2,"1",-4
"16376","2002","500197","6","crucifer",2,"1",-4
"16377","2002","500197","7","crucifer",2,"1",-4
"16378","2002","500197","8","crucifer",1,"1",-4
"16379","2002","500197","9","crucifer",2,"1",-4
"16380","2002","500197","10","crucifer",0,"0",-4
"16381","2002","500205","1","crucifer",0,"0",-4
"16382","2002","500205","2","crucifer",0,"0",-4
"16383","2002","500205","3","crucifer",0,"0",-4
"16384","2002","500205","4","crucifer",0,"0",-4
"16385","2002","500205","5","crucifer",0,"0",-4
"16386","2002","500205","6","crucifer",0,"0",-4
"16387","2002","500205","7","crucifer",0,"0",-4
"16388","2002","500205","8","crucifer",0,"0",-4
"16389","2002","500205","9","crucifer",0,"0",-4
"16390","2002","500205","10","crucifer",0,"0",-4
"16391","2002","500208","1","crucifer",2,"1",-4
"16392","2002","500208","2","crucifer",2,"1",-4
"16393","2002","500208","3","crucifer",2,"1",-4
"16394","2002","500208","4","crucifer",2,"1",-4
"16395","2002","500208","5","crucifer",2,"1",-4
"16396","2002","500208","6","crucifer",1,"1",-4
"16397","2002","500208","7","crucifer",2,"1",-4
"16398","2002","500208","8","crucifer",2,"1",-4
"16399","2002","500208","9","crucifer",1,"1",-4
"16400","2002","500208","10","crucifer",1,"1",-4
"16401","2002","500214","1","crucifer",0,"0",-4
"16402","2002","500214","2","crucifer",0,"0",-4
"16403","2002","500214","3","crucifer",1,"1",-4
"16404","2002","500214","4","crucifer",1,"1",-4
"16405","2002","500214","5","crucifer",1,"1",-4
"16406","2002","500214","6","crucifer",2,"1",-4
"16407","2002","500214","7","crucifer",2,"1",-4
"16408","2002","500214","8","crucifer",1,"1",-4
"16409","2002","500214","9","crucifer",2,"1",-4
"16410","2002","500214","10","crucifer",1,"1",-4
"16411","2002","500215","1","crucifer",1,"1",-4
"16412","2002","500215","2","crucifer",2,"1",-4
"16413","2002","500215","3","crucifer",2,"1",-4
"16414","2002","500215","4","crucifer",1,"1",-4
"16415","2002","500215","5","crucifer",1,"1",-4
"16416","2002","500215","6","crucifer",1,"1",-4
"16417","2002","500215","7","crucifer",2,"1",-4
"16418","2002","500215","8","crucifer",2,"1",-4
"16419","2002","500215","9","crucifer",1,"1",-4
"16420","2002","500215","10","crucifer",2,"1",-4
"16421","2002","500216","1","crucifer",0,"0",-4
"16422","2002","500216","2","crucifer",0,"0",-4
"16423","2002","500216","3","crucifer",1,"1",-4
"16424","2002","500216","4","crucifer",3,"1",-4
"16425","2002","500216","5","crucifer",3,"1",-4
"16426","2002","500216","6","crucifer",1,"1",-4
"16427","2002","500216","7","crucifer",2,"1",-4
"16428","2002","500216","8","crucifer",2,"1",-4
"16429","2002","500216","9","crucifer",0,"0",-4
"16430","2002","500216","10","crucifer",2,"1",-4
"16431","2002","500217","1","crucifer",2,"1",-4
"16432","2002","500217","2","crucifer",2,"1",-4
"16433","2002","500217","3","crucifer",2,"1",-4
"16434","2002","500217","4","crucifer",2,"1",-4
"16435","2002","500217","5","crucifer",2,"1",-4
"16436","2002","500217","6","crucifer",2,"1",-4
"16437","2002","500217","7","crucifer",2,"1",-4
"16438","2002","500217","8","crucifer",2,"1",-4
"16439","2002","500217","9","crucifer",2,"1",-4
"16440","2002","500217","10","crucifer",2,"1",-4
"16441","2002","500218","1","crucifer",2,"1",-4
"16442","2002","500218","2","crucifer",2,"1",-4
"16443","2002","500218","3","crucifer",2,"1",-4
"16444","2002","500218","4","crucifer",2,"1",-4
"16445","2002","500218","5","crucifer",2,"1",-4
"16446","2002","500218","6","crucifer",2,"1",-4
"16447","2002","500218","7","crucifer",2,"1",-4
"16448","2002","500218","8","crucifer",2,"1",-4
"16449","2002","500218","9","crucifer",2,"1",-4
"16450","2002","500218","10","crucifer",2,"1",-4
"16451","2002","500223","1","crucifer",1,"1",-4
"16452","2002","500223","2","crucifer",2,"1",-4
"16453","2002","500223","3","crucifer",2,"1",-4
"16454","2002","500223","4","crucifer",2,"1",-4
"16455","2002","500223","5","crucifer",2,"1",-4
"16456","2002","500223","6","crucifer",2,"1",-4
"16457","2002","500223","7","crucifer",2,"1",-4
"16458","2002","500223","8","crucifer",2,"1",-4
"16459","2002","500223","9","crucifer",2,"1",-4
"16460","2002","500223","10","crucifer",2,"1",-4
"16461","2002","500224","1","crucifer",1,"1",-4
"16462","2002","500224","2","crucifer",2,"1",-4
"16463","2002","500224","3","crucifer",2,"1",-4
"16464","2002","500224","4","crucifer",1,"1",-4
"16465","2002","500224","5","crucifer",2,"1",-4
"16466","2002","500224","6","crucifer",1,"1",-4
"16467","2002","500224","7","crucifer",0,"0",-4
"16468","2002","500224","8","crucifer",2,"1",-4
"16469","2002","500224","9","crucifer",2,"1",-4
"16470","2002","500224","10","crucifer",2,"1",-4
"16471","2002","500228","1","crucifer",0,"0",-4
"16472","2002","500228","2","crucifer",0,"0",-4
"16473","2002","500228","3","crucifer",0,"0",-4
"16474","2002","500228","4","crucifer",0,"0",-4
"16475","2002","500228","5","crucifer",0,"0",-4
"16476","2002","500228","6","crucifer",0,"0",-4
"16477","2002","500228","7","crucifer",0,"0",-4
"16478","2002","500228","8","crucifer",0,"0",-4
"16479","2002","500228","9","crucifer",0,"0",-4
"16480","2002","500228","10","crucifer",0,"0",-4
"16481","2002","500229","1","crucifer",1,"1",-4
"16482","2002","500229","2","crucifer",1,"1",-4
"16483","2002","500229","3","crucifer",1,"1",-4
"16484","2002","500229","4","crucifer",1,"1",-4
"16485","2002","500229","5","crucifer",1,"1",-4
"16486","2002","500229","6","crucifer",1,"1",-4
"16487","2002","500229","7","crucifer",1,"1",-4
"16488","2002","500229","8","crucifer",1,"1",-4
"16489","2002","500229","9","crucifer",1,"1",-4
"16490","2002","500229","10","crucifer",1,"1",-4
"16491","2002","500235","1","crucifer",0,"0",-4
"16492","2002","500235","2","crucifer",0,"0",-4
"16493","2002","500235","3","crucifer",0,"0",-4
"16494","2002","500235","4","crucifer",0,"0",-4
"16495","2002","500235","5","crucifer",0,"0",-4
"16496","2002","500235","6","crucifer",0,"0",-4
"16497","2002","500235","7","crucifer",0,"0",-4
"16498","2002","500235","8","crucifer",0,"0",-4
"16499","2002","500235","9","crucifer",0,"0",-4
"16500","2002","500235","10","crucifer",0,"0",-4
"16501","2002","500242","1","crucifer",1,"1",-4
"16502","2002","500242","2","crucifer",1,"1",-4
"16503","2002","500242","3","crucifer",1,"1",-4
"16504","2002","500242","4","crucifer",1,"1",-4
"16505","2002","500242","5","crucifer",1,"1",-4
"16506","2002","500242","6","crucifer",1,"1",-4
"16507","2002","500242","7","crucifer",1,"1",-4
"16508","2002","500242","8","crucifer",0,"0",-4
"16509","2002","500242","9","crucifer",1,"1",-4
"16510","2002","500242","10","crucifer",1,"1",-4
"16511","2002","500271","1","crucifer",0,"0",-4
"16512","2002","500271","2","crucifer",0,"0",-4
"16513","2002","500271","3","crucifer",0,"0",-4
"16514","2002","500271","4","crucifer",0,"0",-4
"16515","2002","500271","5","crucifer",0,"0",-4
"16516","2002","500271","6","crucifer",0,"0",-4
"16517","2002","500271","7","crucifer",0,"0",-4
"16518","2002","500271","8","crucifer",2,"1",-4
"16519","2002","500271","9","crucifer",0,"0",-4
"16520","2002","500271","10","crucifer",0,"0",-4
"16521","2002","500273","1","crucifer",2,"1",-4
"16522","2002","500273","2","crucifer",2,"1",-4
"16523","2002","500273","3","crucifer",2,"1",-4
"16524","2002","500273","4","crucifer",1,"1",-4
"16525","2002","500273","5","crucifer",2,"1",-4
"16526","2002","500273","6","crucifer",2,"1",-4
"16527","2002","500273","7","crucifer",1,"1",-4
"16528","2002","500273","8","crucifer",2,"1",-4
"16529","2002","500273","9","crucifer",2,"1",-4
"16530","2002","500273","10","crucifer",1,"1",-4
"16531","2002","500280","1","crucifer",1,"1",-4
"16532","2002","500280","2","crucifer",0,"0",-4
"16533","2002","500280","3","crucifer",1,"1",-4
"16534","2002","500280","4","crucifer",1,"1",-4
"16535","2002","500280","5","crucifer",1,"1",-4
"16536","2002","500280","6","crucifer",1,"1",-4
"16537","2002","500280","7","crucifer",1,"1",-4
"16538","2002","500280","8","crucifer",0,"0",-4
"16539","2002","500280","9","crucifer",0,"0",-4
"16540","2002","500280","10","crucifer",1,"1",-4
"16541","2002","500295","1","crucifer",1,"1",-4
"16542","2002","500295","2","crucifer",1,"1",-4
"16543","2002","500295","3","crucifer",1,"1",-4
"16544","2002","500295","4","crucifer",2,"1",-4
"16545","2002","500295","5","crucifer",1,"1",-4
"16546","2002","500295","6","crucifer",1,"1",-4
"16547","2002","500295","7","crucifer",1,"1",-4
"16548","2002","500295","8","crucifer",1,"1",-4
"16549","2002","500295","9","crucifer",0,"0",-4
"16550","2002","500295","10","crucifer",1,"1",-4
"16551","2002","500304","1","crucifer",0,"0",-4
"16552","2002","500304","2","crucifer",0,"0",-4
"16553","2002","500304","3","crucifer",0,"0",-4
"16554","2002","500304","4","crucifer",0,"0",-4
"16555","2002","500304","5","crucifer",0,"0",-4
"16556","2002","500304","6","crucifer",0,"0",-4
"16557","2002","500304","7","crucifer",0,"0",-4
"16558","2002","500304","8","crucifer",0,"0",-4
"16559","2002","500304","9","crucifer",0,"0",-4
"16560","2002","500304","10","crucifer",0,"0",-4
"16561","2002","500314","1","crucifer",0,"0",-4
"16562","2002","500314","2","crucifer",0,"0",-4
"16563","2002","500314","3","crucifer",0,"0",-4
"16564","2002","500314","4","crucifer",0,"0",-4
"16565","2002","500314","5","crucifer",0,"0",-4
"16566","2002","500314","6","crucifer",0,"0",-4
"16567","2002","500314","7","crucifer",0,"0",-4
"16568","2002","500314","8","crucifer",0,"0",-4
"16569","2002","500314","9","crucifer",0,"0",-4
"16570","2002","500314","10","crucifer",0,"0",-4
"16571","2002","500317","1","crucifer",1,"1",-4
"16572","2002","500317","2","crucifer",2,"1",-4
"16573","2002","500317","3","crucifer",2,"1",-4
"16574","2002","500317","4","crucifer",2,"1",-4
"16575","2002","500317","5","crucifer",2,"1",-4
"16576","2002","500317","6","crucifer",2,"1",-4
"16577","2002","500317","7","crucifer",1,"1",-4
"16578","2002","500317","8","crucifer",2,"1",-4
"16579","2002","500317","9","crucifer",2,"1",-4
"16580","2002","500317","10","crucifer",2,"1",-4
"16581","2002","500328","1","crucifer",0,"0",-4
"16582","2002","500328","2","crucifer",0,"0",-4
"16583","2002","500328","3","crucifer",0,"0",-4
"16584","2002","500328","4","crucifer",0,"0",-4
"16585","2002","500328","5","crucifer",0,"0",-4
"16586","2002","500328","6","crucifer",1,"1",-4
"16587","2002","500328","7","crucifer",0,"0",-4
"16588","2002","500328","8","crucifer",1,"1",-4
"16589","2002","500328","9","crucifer",0,"0",-4
"16590","2002","500328","10","crucifer",0,"0",-4
"16591","2002","500330","1","crucifer",1,"1",-4
"16592","2002","500330","2","crucifer",1,"1",-4
"16593","2002","500330","3","crucifer",1,"1",-4
"16594","2002","500330","4","crucifer",1,"1",-4
"16595","2002","500330","5","crucifer",1,"1",-4
"16596","2002","500330","6","crucifer",1,"1",-4
"16597","2002","500330","7","crucifer",1,"1",-4
"16598","2002","500330","8","crucifer",1,"1",-4
"16599","2002","500330","9","crucifer",1,"1",-4
"16600","2002","500330","10","crucifer",1,"1",-4
"16601","2002","500335","1","crucifer",2,"1",-4
"16602","2002","500335","2","crucifer",1,"1",-4
"16603","2002","500335","3","crucifer",0,"0",-4
"16604","2002","500335","4","crucifer",0,"0",-4
"16605","2002","500335","5","crucifer",1,"1",-4
"16606","2002","500335","6","crucifer",1,"1",-4
"16607","2002","500335","7","crucifer",0,"0",-4
"16608","2002","500335","8","crucifer",0,"0",-4
"16609","2002","500335","9","crucifer",0,"0",-4
"16610","2002","500335","10","crucifer",1,"1",-4
"16611","2002","500336","1","crucifer",1,"1",-4
"16612","2002","500336","2","crucifer",0,"0",-4
"16613","2002","500336","3","crucifer",2,"1",-4
"16614","2002","500336","4","crucifer",1,"1",-4
"16615","2002","500336","5","crucifer",2,"1",-4
"16616","2002","500336","6","crucifer",1,"1",-4
"16617","2002","500336","7","crucifer",2,"1",-4
"16618","2002","500336","8","crucifer",1,"1",-4
"16619","2002","500336","9","crucifer",1,"1",-4
"16620","2002","500336","10","crucifer",2,"1",-4
"16621","2002","500371","1","crucifer",1,"1",-4
"16622","2002","500371","2","crucifer",1,"1",-4
"16623","2002","500371","3","crucifer",2,"1",-4
"16624","2002","500371","4","crucifer",1,"1",-4
"16625","2002","500371","5","crucifer",2,"1",-4
"16626","2002","500371","6","crucifer",2,"1",-4
"16627","2002","500371","7","crucifer",1,"1",-4
"16628","2002","500371","8","crucifer",1,"1",-4
"16629","2002","500371","9","crucifer",1,"1",-4
"16630","2002","500371","10","crucifer",0,"0",-4
"16631","2002","500373","1","crucifer",2,"1",-4
"16632","2002","500373","2","crucifer",3,"1",-4
"16633","2002","500373","3","crucifer",2,"1",-4
"16634","2002","500373","4","crucifer",2,"1",-4
"16635","2002","500373","5","crucifer",2,"1",-4
"16636","2002","500373","6","crucifer",2,"1",-4
"16637","2002","500373","7","crucifer",2,"1",-4
"16638","2002","500373","8","crucifer",2,"1",-4
"16639","2002","500373","9","crucifer",2,"1",-4
"16640","2002","500373","10","crucifer",2,"1",-4
"16641","2002","500391","1","crucifer",0,"0",-4
"16642","2002","500391","2","crucifer",0,"0",-4
"16643","2002","500391","3","crucifer",0,"0",-4
"16644","2002","500391","4","crucifer",1,"1",-4
"16645","2002","500391","5","crucifer",0,"0",-4
"16646","2002","500391","6","crucifer",0,"0",-4
"16647","2002","500391","7","crucifer",0,"0",-4
"16648","2002","500391","8","crucifer",0,"0",-4
"16649","2002","500391","9","crucifer",0,"0",-4
"16650","2002","500391","10","crucifer",0,"0",-4
"16651","2002","500404","1","crucifer",0,"0",-4
"16652","2002","500404","2","crucifer",0,"0",-4
"16653","2002","500404","3","crucifer",0,"0",-4
"16654","2002","500404","4","crucifer",0,"0",-4
"16655","2002","500404","5","crucifer",0,"0",-4
"16656","2002","500404","6","crucifer",0,"0",-4
"16657","2002","500404","7","crucifer",0,"0",-4
"16658","2002","500404","8","crucifer",0,"0",-4
"16659","2002","500404","9","crucifer",0,"0",-4
"16660","2002","500404","10","crucifer",0,"0",-4
"16661","2002","500411","1","crucifer",0,"0",-4
"16662","2002","500411","2","crucifer",1,"1",-4
"16663","2002","500411","3","crucifer",2,"1",-4
"16664","2002","500411","4","crucifer",1,"1",-4
"16665","2002","500411","5","crucifer",0,"0",-4
"16666","2002","500411","6","crucifer",2,"1",-4
"16667","2002","500411","7","crucifer",2,"1",-4
"16668","2002","500411","8","crucifer",2,"1",-4
"16669","2002","500411","9","crucifer",1,"1",-4
"16670","2002","500411","10","crucifer",2,"1",-4
"16671","2002","500415","1","crucifer",2,"1",-4
"16672","2002","500415","2","crucifer",2,"1",-4
"16673","2002","500415","3","crucifer",1,"1",-4
"16674","2002","500415","4","crucifer",1,"1",-4
"16675","2002","500415","5","crucifer",2,"1",-4
"16676","2002","500415","6","crucifer",0,"0",-4
"16677","2002","500415","7","crucifer",2,"1",-4
"16678","2002","500415","8","crucifer",2,"1",-4
"16679","2002","500415","9","crucifer",2,"1",-4
"16680","2002","500415","10","crucifer",1,"1",-4
"16681","2002","500419","1","crucifer",1,"1",-4
"16682","2002","500419","2","crucifer",1,"1",-4
"16683","2002","500419","3","crucifer",1,"1",-4
"16684","2002","500419","4","crucifer",1,"1",-4
"16685","2002","500419","5","crucifer",2,"1",-4
"16686","2002","500419","6","crucifer",1,"1",-4
"16687","2002","500419","7","crucifer",1,"1",-4
"16688","2002","500419","8","crucifer",1,"1",-4
"16689","2002","500419","9","crucifer",1,"1",-4
"16690","2002","500419","10","crucifer",1,"1",-4
"16691","2002","500424","1","crucifer",3,"1",-4
"16692","2002","500424","2","crucifer",3,"1",-4
"16693","2002","500424","3","crucifer",1,"1",-4
"16694","2002","500424","4","crucifer",2,"1",-4
"16695","2002","500424","5","crucifer",2,"1",-4
"16696","2002","500424","6","crucifer",2,"1",-4
"16697","2002","500424","7","crucifer",2,"1",-4
"16698","2002","500424","8","crucifer",2,"1",-4
"16699","2002","500424","9","crucifer",2,"1",-4
"16700","2002","500424","10","crucifer",2,"1",-4
"16701","2002","500427","1","crucifer",0,"0",-4
"16702","2002","500427","2","crucifer",0,"0",-4
"16703","2002","500427","3","crucifer",0,"0",-4
"16704","2002","500427","4","crucifer",0,"0",-4
"16705","2002","500427","5","crucifer",2,"1",-4
"16706","2002","500427","6","crucifer",1,"1",-4
"16707","2002","500427","7","crucifer",1,"1",-4
"16708","2002","500427","8","crucifer",1,"1",-4
"16709","2002","500427","9","crucifer",0,"0",-4
"16710","2002","500427","10","crucifer",0,"0",-4
"16711","2002","500428","1","crucifer",0,"0",-4
"16712","2002","500428","2","crucifer",0,"0",-4
"16713","2002","500428","3","crucifer",0,"0",-4
"16714","2002","500428","4","crucifer",0,"0",-4
"16715","2002","500428","5","crucifer",1,"1",-4
"16716","2002","500428","6","crucifer",0,"0",-4
"16717","2002","500428","7","crucifer",0,"0",-4
"16718","2002","500428","8","crucifer",0,"0",-4
"16719","2002","500428","9","crucifer",0,"0",-4
"16720","2002","500428","10","crucifer",0,"0",-4
"16721","2002","500429","1","crucifer",0,"0",-4
"16722","2002","500429","2","crucifer",0,"0",-4
"16723","2002","500429","3","crucifer",0,"0",-4
"16724","2002","500429","4","crucifer",0,"0",-4
"16725","2002","500429","5","crucifer",0,"0",-4
"16726","2002","500429","6","crucifer",0,"0",-4
"16727","2002","500429","7","crucifer",0,"0",-4
"16728","2002","500429","8","crucifer",0,"0",-4
"16729","2002","500429","9","crucifer",0,"0",-4
"16730","2002","500429","10","crucifer",0,"0",-4
"16731","2002","500430","1","crucifer",1,"1",-4
"16732","2002","500430","2","crucifer",1,"1",-4
"16733","2002","500430","3","crucifer",1,"1",-4
"16734","2002","500430","4","crucifer",2,"1",-4
"16735","2002","500430","5","crucifer",2,"1",-4
"16736","2002","500430","6","crucifer",2,"1",-4
"16737","2002","500430","7","crucifer",2,"1",-4
"16738","2002","500430","8","crucifer",2,"1",-4
"16739","2002","500430","9","crucifer",2,"1",-4
"16740","2002","500430","10","crucifer",2,"1",-4
"16741","2002","500434","1","crucifer",0,"0",-4
"16742","2002","500434","2","crucifer",0,"0",-4
"16743","2002","500434","3","crucifer",0,"0",-4
"16744","2002","500434","4","crucifer",0,"0",-4
"16745","2002","500434","5","crucifer",0,"0",-4
"16746","2002","500434","6","crucifer",0,"0",-4
"16747","2002","500434","7","crucifer",0,"0",-4
"16748","2002","500434","8","crucifer",0,"0",-4
"16749","2002","500434","9","crucifer",0,"0",-4
"16750","2002","500434","10","crucifer",0,"0",-4
"16751","2002","500435","1","crucifer",0,"0",-4
"16752","2002","500435","2","crucifer",0,"0",-4
"16753","2002","500435","3","crucifer",0,"0",-4
"16754","2002","500435","4","crucifer",0,"0",-4
"16755","2002","500435","5","crucifer",0,"0",-4
"16756","2002","500435","6","crucifer",0,"0",-4
"16757","2002","500435","7","crucifer",0,"0",-4
"16758","2002","500435","8","crucifer",0,"0",-4
"16759","2002","500435","9","crucifer",0,"0",-4
"16760","2002","500435","10","crucifer",0,"0",-4
"16761","2002","500441","1","crucifer",0,"0",-4
"16762","2002","500441","2","crucifer",1,"1",-4
"16763","2002","500441","3","crucifer",2,"1",-4
"16764","2002","500441","4","crucifer",0,"0",-4
"16765","2002","500441","5","crucifer",0,"0",-4
"16766","2002","500441","6","crucifer",0,"0",-4
"16767","2002","500441","7","crucifer",1,"1",-4
"16768","2002","500441","8","crucifer",2,"1",-4
"16769","2002","500441","9","crucifer",2,"1",-4
"16770","2002","500441","10","crucifer",2,"1",-4
"16771","2002","500442","1","crucifer",1,"1",-4
"16772","2002","500442","2","crucifer",1,"1",-4
"16773","2002","500442","3","crucifer",2,"1",-4
"16774","2002","500442","4","crucifer",2,"1",-4
"16775","2002","500442","5","crucifer",1,"1",-4
"16776","2002","500442","6","crucifer",2,"1",-4
"16777","2002","500442","7","crucifer",1,"1",-4
"16778","2002","500442","8","crucifer",0,"0",-4
"16779","2002","500442","9","crucifer",0,"0",-4
"16780","2002","500442","10","crucifer",0,"0",-4
"16781","2002","500493","1","crucifer",0,"0",-4
"16782","2002","500493","2","crucifer",0,"0",-4
"16783","2002","500493","3","crucifer",0,"0",-4
"16784","2002","500493","4","crucifer",0,"0",-4
"16785","2002","500493","5","crucifer",0,"0",-4
"16786","2002","500493","6","crucifer",0,"0",-4
"16787","2002","500493","7","crucifer",0,"0",-4
"16788","2002","500493","8","crucifer",0,"0",-4
"16789","2002","500493","9","crucifer",0,"0",-4
"16790","2002","500493","10","crucifer",0,"0",-4
"16791","2002","500505","1","crucifer",2,"1",-4
"16792","2002","500505","2","crucifer",1,"1",-4
"16793","2002","500505","3","crucifer",2,"1",-4
"16794","2002","500505","4","crucifer",2,"1",-4
"16795","2002","500505","5","crucifer",2,"1",-4
"16796","2002","500505","6","crucifer",2,"1",-4
"16797","2002","500505","7","crucifer",2,"1",-4
"16798","2002","500505","8","crucifer",2,"1",-4
"16799","2002","500505","9","crucifer",2,"1",-4
"16800","2002","500505","10","crucifer",2,"1",-4
"16801","2002","500508","1","crucifer",1,"1",-4
"16802","2002","500508","2","crucifer",1,"1",-4
